"(Intercept)"	"z1"	"z2"	"rep(1, n)"	"rep(1, n)"
0.00600099476629682	0.00211870447409354	0.00733635404896566	0.767120797046379	0.161602770586764
0.00586928828020219	0.00201612318024195	0.0071601679295061	0.916796625027123	0.18239399439425
0.00588922094824465	0.00197293130344833	0.00699854764064294	0.463774326742144	0.125396710370333
0.00564912633109688	0.00194717335206512	0.00688627010013989	0.891828369264921	0.180941818717234
0.00541755071693241	0.00195682180888187	0.00680662992141334	1.61772525100254	0.235237300808962
0.00617590218365819	0.00204130453783209	0.00729961358734438	0.479287618253044	0.124221682221249
0.00619352993059915	0.00208111945133774	0.00731352117412684	0.531312856343906	0.137148699792008
0.00604296619246232	0.0020429994703799	0.00720451870820225	0.62997907193675	0.149766351627945
0.00592628904083461	0.00202240296927851	0.00709786048504591	0.61198974529144	0.145986516601518
0.00639057841178937	0.00211864288676984	0.00746489881587991	0.455910696759146	0.125425648839805
0.00563795709124926	0.00193825194987689	0.00678339716005934	0.703950089126994	0.160858907657956
0.00633376334939432	0.0021289602919401	0.00759284933003281	0.659708120159684	0.152432922900965
0.00573843763127963	0.00197523893759887	0.00701682609631048	0.818427351755401	0.165527594798545
0.00580533094582087	0.00195299708766346	0.00687986000109094	0.492777190769826	0.127844193341946
0.00560420144701008	0.00196196199723438	0.00682681660956801	0.867754234493818	0.175577218496638
0.00628635114303942	0.00204984730365833	0.00723496623425341	0.365526318429115	0.109834745768183
0.00613200038936745	0.00203043915737747	0.00715740000537769	0.486821026943598	0.135282156871403
0.00581718562394376	0.00199985407043242	0.00701556105720092	0.698998063247352	0.155718522535378
0.00625852085466595	0.00203146666921415	0.00714339186219351	0.396989955653332	0.120138698355058
0.00596381383282066	0.00196301852723737	0.00693289271928565	0.449634404164408	0.12577095032433
0.00584941307950823	0.00198133522879471	0.00691171348125464	0.524181749550444	0.135858799306026
0.00669042613446646	0.00218784129628889	0.00798025784742564	0.426380658051229	0.125614389234146
0.00580430744585554	0.00202106466411177	0.00701811312214288	0.644292349903028	0.146055329999119
0.00620255246595677	0.00205645385422965	0.00722827080280392	0.432563987226473	0.121137088569216
0.00573389416933342	0.00195090604741035	0.00690445844864579	0.570793928554974	0.138313035177255
0.00595597568287289	0.00198853532958113	0.00703369698510746	0.550708632435557	0.141012980187978
0.00643761515666337	0.00209179610249683	0.00735366100517646	0.368322194075753	0.113767102002827
0.00610425202629165	0.00204068501948036	0.00723280037673545	0.470129648196588	0.126212610341463
0.00549971155585268	0.00185158185956143	0.00660327847133579	0.734574868106031	0.164981691190506
0.00551379006679653	0.00192820939850653	0.006889457842136	0.998972885011943	0.182937187698835
0.00583921520687673	0.00202376249271621	0.00712235069027931	0.692858492759368	0.155808714081591
0.00598768152549803	0.00205234904654991	0.00752614776944678	0.858198490958572	0.172766435035707
0.00570019863966676	0.00200525623447167	0.00685711776686394	0.618609463791124	0.144962393110466
0.00612026604807951	0.00200996535941123	0.0070530569394977	0.411360545182086	0.12016974415911
0.00609348009866388	0.0020382622386164	0.00713132976829333	0.491579793982708	0.134226612758381
0.00626390805433506	0.0020911486538162	0.00729017296304987	0.443765118976867	0.122933712820959
0.00660232050918791	0.00212822123387675	0.00745307932621719	0.350411262229812	0.112588601268508
0.00656461659449743	0.00212130705850385	0.00745498567427364	0.39001625596882	0.121163722460701
0.00588779593135352	0.0020010763706519	0.00704233218482775	0.593710414938179	0.142908519366651
0.00609380493019316	0.00205117365017768	0.00718349168742745	0.509087171343067	0.130955565382802
0.00623210111303902	0.00210629781699986	0.00742555365235112	0.508694935497011	0.129779240826176
0.00594543977557634	0.00206224852013971	0.00710912584079182	0.601038487403035	0.144396690310274
0.0062244289689736	0.00207476567989845	0.00728456242845612	0.475383087584436	0.12717596354338
0.00623996936757522	0.00212421053374795	0.00751658917524855	0.537999053270278	0.129921983880885
0.00670667051787922	0.0021331744575618	0.00752181267819053	0.350583876486734	0.113364217227858
0.00600790614775955	0.00203247263544754	0.0070919388921136	0.519305618624297	0.131996368138959
0.00589207755874149	0.00196768700609151	0.00700224577980928	0.578309342632426	0.141857628455398
0.00588019813536942	0.00204254063655712	0.00705088052338094	0.692468699513355	0.158065809735001
0.00609707528352708	0.00207126366920864	0.00741867579106208	0.739343556909411	0.158291196315057
0.00600096601619403	0.00205447400373764	0.00722286445735415	0.629502681404024	0.143192509636887
0.00627700408240308	0.00205599667007868	0.00724415721869084	0.443566050134635	0.129410752772673
0.00654009575370705	0.00213756589653141	0.00758936313910068	0.45021260532808	0.125890979501707
0.0060590451421262	0.00205996368156822	0.0072777732838649	0.661200584368111	0.155816375494602
0.0059838190540427	0.00203205602660328	0.00714743957120729	0.601256157151915	0.143214783308096
0.00619922791900582	0.00205971519907196	0.00719338249890475	0.447962335393971	0.127691212431404
0.00589453883843494	0.00200600318855758	0.00707257069798684	0.679273679257374	0.157285548595265
0.00638336311948235	0.00204460942197807	0.00722547412696091	0.35895461351694	0.113663339642465
0.0060916868107591	0.0020683724457282	0.00719395505615741	0.554695206134939	0.140560525402209
0.00632135951433096	0.00205694340104792	0.00727197854257985	0.375953732673769	0.110377745767541
0.00624237406824899	0.00209118006077789	0.0073075426141874	0.493321614469291	0.13242051197645
0.00569307925744207	0.00190980519179416	0.00671442535545905	0.545602256930346	0.140784450798193
0.00621105102269599	0.00213101763741792	0.00758641765481259	0.656129429815167	0.148641413982228
0.00603869605454265	0.00200560813995143	0.00707595987733115	0.541606275823474	0.1426723081771
0.00633594376753478	0.00207618574535296	0.0073030034981005	0.418820395058994	0.122793596387898
0.00590843210492742	0.00204751430647637	0.00727252980931109	0.861766197185769	0.174457275001735
0.00609244902141421	0.00211389123214395	0.00739044090141334	0.779441187144005	0.165037382163406
0.00569923930665447	0.00197702478686562	0.00696266946183623	0.846894002079496	0.176541102898848
0.00569898957360795	0.00192276094211614	0.00693786623306001	0.789651607452207	0.16212931645083
0.00588597601847979	0.00201110795214318	0.00703310934480194	0.611721462012507	0.147055256722446
0.00599300575530089	0.00198830053517966	0.00704235799749274	0.479870670129381	0.127183083490536
0.00570108945345793	0.00198621548223883	0.00694559047290679	0.802186442311299	0.164532247721707
0.00594425209207471	0.00203827181381344	0.00715654399598762	0.630204189886026	0.147650148387971
0.00569009374467956	0.00192965749920525	0.00696077755234324	0.726280577032889	0.159218810722787
0.00625639505121362	0.0020383305590764	0.00722365463240792	0.439374703875589	0.125486170763465
0.00570485156424587	0.00205140462574445	0.0071446034954168	1.05459144193333	0.194545732359143
0.00590190486220089	0.00199239831463596	0.0070446104772224	0.645511085809794	0.151928738505502
0.00590083247176691	0.00195564105706058	0.00697806428389928	0.561971190101741	0.143200220174344
0.00631214460216443	0.00216551351578531	0.00750165390248475	0.571986138563878	0.140273628328588
0.00591607857200736	0.00202619817138076	0.00696546216563664	0.503575983070371	0.133009702107314
0.00588351623254476	0.00196020065312051	0.00702335848690811	0.530689814895376	0.136727355729784
0.00602676767110888	0.00203080228449342	0.00715283442231153	0.533513315711815	0.13909235603641
0.00539278060655477	0.00185290882011698	0.00658584420843812	0.817818234353882	0.163782807223266
0.00609706278679596	0.00212454265560739	0.00743464247506215	0.758512287367651	0.164895479539211
0.0062522696550309	0.00210551369292905	0.00744239511509717	0.496288720922587	0.13292090496059
0.00588386899030179	0.00201042609984987	0.00706713818176031	0.62656245428189	0.148241578888927
0.00589378669239574	0.00200617585179531	0.00709267281073427	0.703708254029476	0.158013708658697
0.00610229077027372	0.00201808732132607	0.00726164685846324	0.627792061035963	0.150393277653466
0.00599488275599687	0.00208640858441053	0.00728062548275433	0.845725309864594	0.17505404374293
0.00588157761648523	0.0020027132844249	0.00703227187890615	0.569462646798942	0.139905416056152
0.00587174384762809	0.00202777234304354	0.00707763072555772	0.525718358358071	0.132986014102189
0.00591377030717388	0.00204780115165201	0.00722747074359843	0.73441338067798	0.157162864957143
0.00600300955293774	0.00201269072109772	0.00714420902238089	0.569230808510383	0.145028840713851
0.00634260377297693	0.00207305704168161	0.00730923351799473	0.441867025975359	0.127772235438415
0.00551276778266588	0.00201680827456719	0.00691223593501303	1.85928276518824	0.255137429842325
0.00577758580248295	0.00198900010596293	0.00697717419274631	0.668513911493479	0.155172144546275
0.00638000626318493	0.0021606670537533	0.00759704840848755	0.54413397175392	0.135616233734023
0.00572841040385324	0.00186726766073764	0.00664707152032801	0.417727403779175	0.118167053694377
0.00604827630603866	0.00213644315892221	0.00738213847401378	0.842525451564713	0.171999017800796
0.00603704953008521	0.00209221271605457	0.0074009752948888	0.95761182273423	0.180974142879149
0.00595252926663208	0.00203327769209325	0.0071810467511812	0.607169445233852	0.140938735387944
0.00573014963295253	0.00198955202699085	0.00706881754318165	1.12355169064	0.197132482562676
0.00580247047304967	0.00198269799452386	0.00702253073560277	0.823306115314115	0.173249737683351
0.00589682983734917	0.00203264053939696	0.00725025202736749	0.853680771514765	0.169084739266964
0.00637908899344135	0.00205838494248923	0.00725207423111387	0.361914183517183	0.113141370381718
0.00640862155845526	0.00211936693541371	0.00737521436177361	0.379903557516977	0.115459270257812
0.00615854364753046	0.00211103120209699	0.00744582453411034	0.753409852459782	0.162284780309528
0.00632635803803982	0.00212620859533063	0.00748722150486647	0.547141812582886	0.137748200272609
0.00581383849194328	0.00204070860423849	0.00707416689928797	0.922840530996087	0.184292484664844
0.00618211477753368	0.00209130359943458	0.00741586037830572	0.676216352332124	0.154860140151273
0.00576315344922868	0.0019513160609034	0.00707393497726955	0.890242371661571	0.175449148248405
0.00648213076877014	0.00214568410804972	0.00763767121360946	0.551539036140876	0.141890825970654
0.00550203827126063	0.00194848883447592	0.00686909306761013	1.05494062970265	0.194537066971317
0.0063029753494992	0.00207687778930072	0.00735945345455634	0.477320135218128	0.132179478078046
0.0062041933494665	0.00219119821301887	0.00748587225328652	0.686089841838559	0.157949535143243
0.00635665725647744	0.00207295167738439	0.00719934342211695	0.387245067441686	0.122460206650824
0.00631562838866984	0.00208868800622497	0.00739408296864112	0.432725142635689	0.12384685129944
0.00560920170315321	0.0019258955688019	0.00682697471749256	0.833608918155599	0.168621910627712
0.00671757077992671	0.00224306038578005	0.0078582989474626	0.432736747635794	0.122226519672707
