"V1"	"V2"	"V3"	"V4"	"V5"
2.07538758717437	0.0148853820363097	0.0325730407576539	3.58702404185543	1.28109935229501
2.05859010196705	0.0114329261936048	0.0390304871659103	3.82204952597682	1.27831783811454
2.06817265913324	0.0113505456037278	0.0380429054145927	4.76125711805329	1.05983079778977
2.07370802726259	0.0140757075781441	0.0290109934946175	6.34198893042091	0.77549004606918
2.07321136414606	0.0178025205021852	0.0315752710794169	3.77200582071834	1.22344243722202
2.07080729014157	0.0146254543467579	0.0364000008965689	3.88829090059693	1.20617115270421
2.06384880222628	0.0138591496972264	0.0355140419608564	3.87779567341599	1.27057630524894
2.07934760854052	0.0125200238678273	0.0268005272483602	3.79624974927182	1.19276380472233
2.06374655218755	0.0130343010768313	0.0382788511475665	4.20230922935168	1.19346333410143
2.0846382259676	0.012231173558294	0.0220564569056855	4.80904364432208	0.968548817040887
2.06621818216488	0.0144079730425979	0.0303862977196059	3.61020873355793	1.35411413135362
2.06730148275483	0.0133756406292667	0.0380637200780051	5.22250421158684	0.965643040383104
2.07761563292903	0.0142494972789925	0.0252033529037705	3.24279997669268	1.39024803724765
2.06895127050363	0.0146223743073511	0.0380467201379085	3.88015134547989	1.21290313341649
2.06910496952564	0.0128451499529252	0.0252477508885857	3.8349280457951	1.27846956488573
2.06448108271987	0.0125737865499464	0.0404411610344173	3.20117401090907	1.41644842348695
2.06268197942387	0.0139866647027818	0.0361167808857769	3.52335269436826	1.36309290146739
2.07070445610871	0.0116109744067805	0.0429419438137269	3.61047951244645	1.23581809047484
2.06133669170295	0.0169432073829931	0.0414326900417856	4.64631035939478	1.06984905630278
2.06276416090344	0.0108910988336944	0.0348576318602844	3.51349363785254	1.30773289817923
2.06732164909351	0.0137325262263	0.024888841326123	3.43569461341911	1.38223050634144
2.06254692257246	0.00973274686102018	0.0370380025785167	3.2863577349348	1.38623766810718
2.07051657236607	0.0118686923368566	0.0350766995011509	3.55893639500271	1.29051978663838
2.06578762305683	0.0139220047060931	0.0368402084546234	4.52579396094115	1.14175780760055
2.06467902601412	0.0125272503998186	0.0361421509014075	4.66848145885036	1.0688477892532
2.08038520423006	0.0119863799291896	0.0317373461187214	5.38488120535849	0.900287916787725
2.06424309399437	0.0129730361881658	0.0421027827408172	3.85844065189468	1.24526990541509
2.06906347765489	0.0124836525966693	0.0301802024216641	3.39681648757864	1.37748576278989
2.06924774669758	0.0162221974597304	0.032223009219873	3.49698016584776	1.34069500154926
2.0778121839898	0.016383108815802	0.0208616438542212	3.29124491978429	1.36082382663738
2.07874108874718	0.0110527076936452	0.0260563985987343	3.10285527817223	1.38269939492074
2.07115671808269	0.0129508663111993	0.0285726236470285	3.59629310863636	1.33684659290499
2.07574742347225	0.0129428535295793	0.0406492266169671	4.04879439260701	1.15624105101367
2.07069855194239	0.010253745254751	0.0310208157368041	3.93068003075024	1.18650729803032
2.0628450573236	0.0109429148711556	0.0381351235294266	3.71750901780017	1.26294434615385
2.0776624999892	0.0158551622063234	0.0217708552259823	4.60804299417858	1.04842065512869
2.07571822762947	0.0106436073406947	0.0286309130295239	2.94160712244028	1.44021752680599
2.07315364783866	0.0138906697130486	0.0163509553391266	3.78594604973325	1.25938655742629
2.06299576656371	0.0120386434521034	0.0420476598722791	4.11652236937212	1.18035218189477
2.06907188134166	0.011562457703522	0.0399149311653041	4.16334567992292	1.17831706072649
2.07964949999607	0.0105023350020416	0.0327710991934433	4.64949963309737	0.998536131563212
2.06838769980436	0.0133881987343274	0.0364838368294051	3.29486953866723	1.37845858323756
2.07585362142564	0.0138183014399944	0.0290128754491195	3.58085242172252	1.26958608316865
2.07122839709876	0.0138232386645827	0.0315928711392062	3.54352017920561	1.2963087706895
2.06862655585085	0.0134035859499118	0.0470636728918649	4.15821987599762	1.14155986584171
2.07441300629046	0.0122809831985374	0.0265526960431401	3.77696513052885	1.28978056808464
2.06427467163773	0.00903795235220544	0.0435331246704274	3.47854642557972	1.29417101029093
2.0622121826819	0.0129418745001419	0.0398772675126718	3.7228924336021	1.28131016696557
2.07459758914614	0.0126593437864298	0.0221838007996086	3.43973317603524	1.33956849104682
2.07687784387649	0.0135013036376626	0.0269542719804205	3.36466566753544	1.36507503324037
2.06703817641638	0.0116070766211035	0.0426799726701673	3.98090879469872	1.20256620986779
2.06147929694559	0.013255392413368	0.0514239690416519	4.34680317013648	1.10281106462728
2.06850772264631	0.0121727856034876	0.0318383058914071	3.36549985524441	1.3584914866108
2.07991955205077	0.0106185999659608	0.0193738707628299	4.51799578225913	1.05455933833214
2.07808780274389	0.0150718965160487	0.0256681679433373	4.64826346092002	1.05028737634421
2.07228289146544	0.0134804686115807	0.03386867741726	4.74390721090524	1.03669867064725
2.06668235758254	0.0140971176700494	0.0316911871071041	3.99394252522054	1.22659510753755
2.05531101812319	0.0107581570981221	0.0523121560773641	3.63062915614088	1.30060751546315
2.06699725944104	0.013091652528447	0.0391800522905128	4.8809895228959	1.04168477066223
2.06738411335142	0.0116848232426501	0.0418140449949048	3.82505301452288	1.21916764562114
2.06668617859672	0.0126226230404902	0.0401270954874177	3.68783913342523	1.29741470632828
2.07458903891409	0.013335515867237	0.035168540247099	4.57281868371103	1.0430023163547
2.07310004173685	0.0126539185362942	0.0342573779900596	4.36502192298656	1.13786403362196
2.06560255732022	0.0153819428634683	0.0308712998763721	3.95305652092213	1.23072122131411
2.07681997774524	0.0123336125598306	0.0307293596415451	3.68782404606839	1.23233153301438
2.06231767274258	0.0133398458304554	0.0401566769383777	3.48109855179599	1.36500236852261
2.06141484118874	0.00813156520381091	0.0393765575851913	3.84175505994281	1.26074830371752
2.05675671304611	0.0101619690436222	0.0446765606320499	4.47271634035219	1.14979288893403
2.07578635696974	0.0138977449050268	0.0390860598168514	4.41074625446007	1.05893863049578
2.06425079538393	0.0162169047374568	0.0425121803040506	3.88372566001044	1.23479285237301
2.06671140359138	0.0123152284805431	0.0352519495763518	3.81229481930422	1.22007222301313
2.07016367100073	0.0139161271668254	0.0336166712762813	3.97479251611747	1.23492925008494
2.08111721291437	0.0150738464309904	0.028573495108836	4.65703116962383	1.01414069787896
2.06237549434916	0.0135763099176227	0.0367475747302802	3.9215884904402	1.23551979526769
2.07151819600689	0.0119432038355249	0.0285579528082769	4.2405061959311	1.15738685699281
2.07635753415706	0.0141196136271896	0.0297072063869668	4.43895053220463	1.06069464689444
2.07750766915451	0.00979062597806148	0.0177238299493864	3.25910677215514	1.39601064786308
2.06408173877328	0.0113597360576409	0.0377366662464719	6.13347420894211	0.800998350477313
2.06730300827545	0.0141466623322226	0.037073526476663	4.21570561491096	1.15706927838614
2.06287231399339	0.0138884972573804	0.0426587486381809	4.01512938225833	1.19620219300042
2.0713358871257	0.0110589950929944	0.0303293948368113	3.63086104065441	1.28786508463809
2.08434066331064	0.0119902981553819	0.0275102249767104	5.48414018061736	0.83512138208185
2.08505109458585	0.0105601372744448	0.0299687990000791	3.99958448531738	1.20498885086393
2.07031997919568	0.0137548584991749	0.0421523811068076	5.1485791325741	0.958385573226677
2.06200742708341	0.0150337671722413	0.0360448678764039	4.35679843333544	1.11884690929174
2.07061262638226	0.0103393952947199	0.0414344432951143	3.79953391113512	1.20960149101549
2.0717297169718	0.0148200260981614	0.034583902326582	3.31504063941779	1.36623526241663
2.07913264045932	0.0138480487720733	0.0259653572658939	4.19901070406245	1.11249918108931
2.07357456410315	0.0141429614551377	0.0324062026711599	3.82625191833122	1.22019599500795
2.07548399639708	0.014187980560776	0.0353299257191453	4.12450210921585	1.13507166344423
2.076467834926	0.00853664335477885	0.0291805113793608	4.4251760870767	1.09414613033477
2.08605886602927	0.0110307236903626	0.0264052678878149	4.39641755534535	1.05724144991121
2.06310729195658	0.0103947588836843	0.0425366220747286	4.61671876384284	1.08701654033364
2.07076842809644	0.0149319028081626	0.0367348402272076	3.59502079358453	1.27154914367937
2.08909883984157	0.0131437271399832	0.0127356221068323	3.8270865256556	1.20493315415424
2.07239770420878	0.0149962596197781	0.0289351499184041	3.24963565884136	1.37971204747608
2.06359351720937	0.0113027134896537	0.0408155529129637	4.43388127882841	1.13033093758587
2.08070117956753	0.0115218986764547	0.033569384664608	3.61191312013357	1.22330774637499
2.06037146586911	0.0131856044936324	0.037003218037563	3.20460633236643	1.45076058127324
2.05804313991304	0.0127478130062797	0.0454937218336197	4.18786677133605	1.1719406460667
2.06296230176427	0.0142169439977993	0.0445913909107417	3.04557842972543	1.47191458790271
2.0665629315161	0.0137366371522589	0.0377488192130099	3.74496556450788	1.29503266068071
2.07283552609779	0.010448121106067	0.0320946934256388	5.54964809519221	0.897168819410008
2.06985886886266	0.0122987812854184	0.0353604483301182	3.75190450900156	1.22484380890448
2.07031019394232	0.0106243882768115	0.0299930895676702	4.33794931681911	1.13970330331637
2.06511496701402	0.00868882937106464	0.0360993851455907	3.32891265310641	1.41219342607784
2.06079356245375	0.0120917440220869	0.0405553403719578	3.16910988356409	1.43574325694933
2.0657797924298	0.0128813783360608	0.0354579858706503	4.01131632001877	1.19966213551074
2.07363590555578	0.0126191050008548	0.0310521511016912	3.81881689627944	1.2037867257118
2.06719003532975	0.0137651483345545	0.0304303262366058	4.64173687709779	1.08569164540648
2.065917947874	0.0129613884016426	0.0390146519778624	4.52932638166438	1.06002785552343
2.06573433973551	0.0128166801253733	0.0388566391281553	3.26324321798945	1.36669415186059
2.05989210666127	0.0136079223558518	0.0406885431704056	3.99723843472342	1.24291943298651
2.06298317340122	0.0135251280547481	0.0370240117864952	2.96077667108848	1.4744101161883
2.0781143397584	0.0118470596179665	0.0333668561449448	5.3697376543126	0.897972413264693
2.05955956088807	0.0114592271547344	0.0423391781514906	4.22567613790956	1.21717538060548
2.06239718484388	0.0104711439843095	0.0347591473564762	3.42830881216927	1.36137358963231
2.0719951803689	0.01216337223529	0.039367425103811	4.14503306211512	1.13870007030319
2.06801353404617	0.0112106391063679	0.0398764890376413	4.51436654428227	1.09610875423747
2.07006658241658	0.0144287327177605	0.0327070611468936	3.55886672386613	1.32873239110151
2.07407502462339	0.012848802997572	0.0356224746231936	3.94352805988028	1.1548440486296
2.08014807211543	0.0116474059304152	0.032890750889664	6.01745118163935	0.776048528464962
2.072736301163	0.01351531570643	0.0313991539724644	3.78077155005808	1.24517015852588
2.06962502443142	0.00958926947952596	0.0426204300411069	4.31159204358037	1.11887972979622
2.06791578031855	0.011279872154473	0.0447953975288623	3.46889782619935	1.27206120002215
2.0661903284136	0.0104121290093047	0.0376230750804174	4.41690976754524	1.11971120248388
2.06734825482272	0.0106812935718485	0.0531872256391178	4.18088665439134	1.11314345950851
2.07156686319242	0.0145991162417043	0.0343732932484667	4.22180521816008	1.14857743704007
2.07024331027452	0.0141682140851219	0.0278109005255061	3.63496990592881	1.2915016196567
2.07697808803657	0.0143473892014844	0.0299116670684926	4.03733167344066	1.18789531726505
2.07083611500726	0.0126886136369782	0.0342009381086108	4.11354140435923	1.17667124266869
2.06895969162262	0.0107422062182097	0.0327089812620182	3.90354927860556	1.25925582418063
2.07268911825048	0.0128846286000165	0.0259483036926768	4.90737303984716	0.969648139576367
2.07005911749826	0.0151699537214132	0.0393171187283819	3.86052638491045	1.2019652591669
2.07954797109919	0.0126031844069419	0.0302665469330357	4.27948681878446	1.09442039736548
2.08035706703262	0.0141348392993644	0.0283202774152001	4.9027389104284	0.987476914725986
2.07741929962727	0.0142552639519453	0.0312123919482735	3.23455691450145	1.35899456434159
2.07543843535808	0.00938161971801589	0.0337776704444657	3.4718355036032	1.2936183742241
2.07606448990809	0.012153179630574	0.0391943445793154	3.86111855207945	1.16140245796224
2.0754313254393	0.0110676602589991	0.0301785454138991	3.32311489243304	1.35174986728564
2.06745563535035	0.0162778245987589	0.0339042188040107	3.48483421775122	1.30593957804679
2.07039342325897	0.0107671570620731	0.0278206379320404	3.71496284288887	1.29232993452641
2.07353836197501	0.0116796405352222	0.0430845496876372	3.34956183729671	1.31832366895909
2.0746019287902	0.01299984198489	0.0287191677192367	3.67250883607116	1.28023868631117
2.07126543861092	0.0182050278248989	0.0420080415701577	4.93094371584057	0.992995401026948
