"(Intercept)"	"z1"	"z2"	"rep(1, n)"	"rep(1, n)"
0.00471108596955461	0.00161898199629981	0.00599225084960086	0.461053054257722	0.116587432559225
0.00450709493897915	0.00154485316462569	0.00554660928214862	0.789056076387294	0.151290902902579
0.00461581832216071	0.00159068858770154	0.00581391130533426	0.598426547415586	0.126741139862788
0.00474643047540162	0.00162393273501961	0.00604746854068777	0.477037574890022	0.114683878425117
0.0046713417331651	0.00159960851988433	0.00583631969079536	0.484988644539851	0.118338869987966
0.00484136034729242	0.00165118911378782	0.00610848372665892	0.412097504597644	0.107464677977316
0.00463746349463397	0.00156365081447349	0.00573827494180504	0.591317040479684	0.1307992391436
0.00487126937200745	0.00163808710263108	0.00605005028933002	0.594869575360765	0.129507464768836
0.00453654456574651	0.00154220485410997	0.00566472604046966	0.46976848517446	0.114354463032374
0.00457814406556099	0.0016055266551528	0.00590441885206296	0.350916744921741	0.097630799688061
0.00465514400606781	0.00160093346270764	0.00593579166546489	0.460427976308071	0.117303330192976
0.00448126538612502	0.00157947792647178	0.00579965191662235	0.383451975435193	0.105921317057417
0.00462895134413303	0.00156075415983995	0.00577488973228854	0.382860664601245	0.105875195978105
0.00491335517709787	0.00165129857178884	0.00614050542721126	0.360465182233237	0.102004553706117
0.00466382936845699	0.00160886575533759	0.00588000311808436	0.521823671606174	0.118333595320276
0.00445911069976079	0.00155172205190435	0.00574030412179167	0.354817610540506	0.0996065065426246
0.00475649936432952	0.00160128622000759	0.00594495173854449	0.341474722975291	0.0984349718996086
0.00480707247853852	0.00163166385904621	0.00601943914958213	0.390197088134815	0.105969691068422
0.00441352357983536	0.00148005148220958	0.00549567645936684	0.675539126205604	0.137788575454829
0.00461634617117025	0.00158196300568803	0.00578593187664125	0.598739339682153	0.131521896835004
0.0047683397535695	0.00160804559195264	0.0059637751765493	0.56993948683368	0.124230449844209
0.00472870392469518	0.00156793341091602	0.0058505696709258	0.394514457466421	0.107517505835641
0.00477277599111544	0.00164171434811504	0.00599377120182532	0.379568667891095	0.105253955863764
0.00468875966861207	0.00163099255752338	0.00601472224565945	0.298776521087506	0.0921757637009436
0.00465785288448435	0.00160099919169386	0.00587470147954001	0.401738063405031	0.108821701848336
0.00494714395700999	0.00166483256965972	0.00613528169623822	0.408569924370927	0.107475134447629
0.00480783035430697	0.00161974346197943	0.00601959384911127	0.421987498990358	0.107654476200064
0.00479205020054614	0.00162513649487822	0.00599448131736416	0.451302326340582	0.112262567608232
0.00483509381683128	0.00167505511184758	0.00615131078115343	0.343432954528722	0.0955856014324663
0.00460551147107896	0.00160910705616232	0.00605272198072639	0.433460353194672	0.111058646572098
0.00466758636461007	0.00157072728417907	0.00587376839971774	0.500425955212287	0.119127705427424
0.0047154376914218	0.00159171426694247	0.0059035088688049	0.559800422047103	0.124506823562313
0.00469433518593777	0.00161122010522329	0.00597538085803918	0.459315318121523	0.112553130027252
0.00479303060414492	0.00167164159398703	0.00614961927910674	0.371970790021392	0.104567452939167
0.00481245388435552	0.00163254163597296	0.00599599493780148	0.522347509050977	0.121750976121267
0.00465623371041491	0.00160631499315895	0.0059316420263558	0.393255763199242	0.108850002802052
0.00482527570831979	0.00160910676403461	0.00596236208949999	0.459293514026332	0.117168418230541
0.00459327171602333	0.00162154202027082	0.00596971013852393	0.348623547730054	0.10046644487377
0.00474551628764522	0.00162012098109407	0.00600992585161486	0.333656157493927	0.0961580903509143
0.0044255858463826	0.00154204878920357	0.00572186477640353	0.441565717100406	0.113009603957621
0.00480445703587244	0.00165048455676632	0.00616902820922561	0.503771568020064	0.118886542531646
0.00461508729147641	0.00160771397104459	0.00588415320403536	0.37449335738166	0.106303896171349
0.00471427561494743	0.00162359367241383	0.00601243558848743	0.656253309726626	0.138297389337238
0.00471879089641205	0.00164510119490856	0.00589365623729111	0.662075898836012	0.138713950828965
0.0045100350702769	0.00152227663015575	0.00573274781906028	0.523902153255603	0.120269336109877
0.00461338082563949	0.00157897220538926	0.00582753048033468	0.429946548241852	0.109660721760407
0.00462408160738107	0.00155555805750416	0.00570927176344825	0.671005152301017	0.135028747576578
0.00467463979219829	0.00160099371643741	0.00588932729224722	0.504265536378426	0.121483682875371
0.00463857401839474	0.00164543780329991	0.00617513688073396	0.455690128192035	0.117852232805922
0.00457569154806953	0.00155859889441388	0.00569370729485319	0.633802308795569	0.133474461789503
0.00456095522160876	0.00155834091922952	0.00576150094523064	0.429670485394005	0.111164546654097
0.00465964971591349	0.00163074220263887	0.0060263626359915	0.438153220473945	0.112107482794882
0.0046270933331422	0.0015880542547389	0.00588841812752939	0.414607605664774	0.109445338171878
0.00441406430263468	0.00152821192556965	0.00550572358162807	0.636301037949867	0.135163682256081
0.00480170539371316	0.00166719303916039	0.00607106957195485	0.529791617846861	0.125018171469526
0.00478128890727515	0.00161713392637619	0.00595328376434542	0.472081152499226	0.115534338327697
0.00462132344795439	0.00159023454788755	0.00585471960239474	0.562065277637855	0.127463378346926
0.00473985434258659	0.00162348853052906	0.00601057244384001	0.552835345124028	0.127005022903956
0.00448269098891593	0.00157373443330883	0.00579124930202889	0.41802617776297	0.106793906342014
0.00469733434893318	0.00161774249344385	0.00587106937624684	0.675576811353667	0.136961969749834
0.00461603242061105	0.00160347506697074	0.00593894245769594	0.428804566194713	0.112035905639588
0.00468249662573695	0.00158825612475018	0.00592489918368796	0.774807161160434	0.151228996002745
0.00489496830767359	0.00163533242812308	0.00606928312585498	0.510193478531235	0.119103971865039
0.00446113515128536	0.00154378427982699	0.0056359702017078	0.348044712158599	0.0984788368958483
0.00482273987527861	0.00170270528467819	0.0061057838059904	0.674372396121949	0.139496584248485
0.00472572280680587	0.00161288195924251	0.00595555381456958	0.56668349929091	0.123195404389455
0.00461583896628927	0.00155349421304868	0.00576216098794297	0.776662024010522	0.148525055195953
0.00470194700160085	0.00165881430224102	0.00595396812542882	0.705372416875811	0.1407734208392
0.00480398723336671	0.0016583688279199	0.00609465106582081	0.315801558765705	0.0951333280106876
0.00491972136629058	0.00167571708762727	0.0060911017838894	0.469484784396308	0.116523189103573
0.00480468879682263	0.00164832986338297	0.0061182744118641	0.491793916125256	0.119216229023114
0.00474472087370381	0.00160362587085943	0.00595711452979355	0.568541256085395	0.128112694561694
0.00489123655493498	0.00158809935720504	0.00604763400646654	0.718964082572995	0.144510734436799
0.00459090191028967	0.00157421508819363	0.0058217564179065	0.472099748694831	0.116388275739131
0.00484038153120852	0.00164181086753162	0.00607621430663049	0.441796738001265	0.113403294413625
0.00471469762219586	0.00164099496935175	0.00605210238330151	0.391370138813892	0.110196750550268
0.00469558871288858	0.00159887726655249	0.00591632881995139	0.443305435751153	0.112418077909725
0.00486285185092758	0.0016690381017444	0.0062020364700385	0.390767840717038	0.104067189406917
0.00451464365566321	0.00155370694822519	0.00568455409407388	0.324747044543254	0.0956703042964308
0.00462888267991999	0.00160614845047602	0.00589619441237554	0.458948149831387	0.115986292093964
0.00444212266492978	0.00157235838131736	0.00579798037640596	0.344404785205154	0.101877294971626
0.00454202597045675	0.0015733887753191	0.00567223779263047	0.86355114410262	0.156616005071657
