"V1"	"V2"	"V3"	"V4"	"V5"
2.06892408617614	0.013909833485913	0.041428884596855	4.59805554660368	1.03477593687101
2.07114770299482	0.00931546057693953	0.0296074383180043	4.84491634791617	1.00501500448524
2.07655433109211	0.0121001108250877	0.0222520408536749	3.59282222457082	1.33330555718141
2.07123558247098	0.0131546371230582	0.0315575925499258	4.74578425349908	1.06553904243221
2.06160144872401	0.0142979589650666	0.0387162393984021	6.66916159420174	0.729338246724243
2.07725833456434	0.00810672669755322	0.028881223589616	3.76610705514818	1.23700410575976
2.06452237154953	0.012394218616162	0.0438856208330004	3.74865232055921	1.2392102872448
2.06526138602439	0.0135302829801431	0.0370050781256633	4.06335189674652	1.18318791380996
2.07680736732303	0.0121649820292954	0.0277884074188055	4.0573863582256	1.19041775274563
2.0708062685756	0.0152592192029746	0.0300809658216696	3.53187894518822	1.27622639547131
2.06202091981517	0.0122455274831874	0.0457422378438327	4.21722534565558	1.19934446564059
2.07581555459683	0.011959158342843	0.0293220651418538	4.18387542914141	1.09354064573902
2.0628082417396	0.0118266360658273	0.0421577955174917	4.79044521312045	1.03570462417576
2.06979041666352	0.0123814820284212	0.0404846769144349	3.75383057394343	1.29963621194376
2.07270736466642	0.0121244509623619	0.0280623857584756	4.77333591068839	1.06730236364794
2.07877474335626	0.0136705609465182	0.0256871047948198	3.25045915529241	1.38712787894376
2.06193045207679	0.0150086406339813	0.0496457783144709	3.4669901686316	1.33737498951778
2.06916107442475	0.0140328940763353	0.0349804117688518	4.34583484801833	1.13504801931883
2.07327508278484	0.0135486009143534	0.0356442259658784	3.20259308413558	1.41792356283426
2.06720925915191	0.0126213417043658	0.0328828450692127	3.47087431364976	1.36752564601407
2.08180524589242	0.0134249956826516	0.0206643634939136	3.73075315079909	1.30009317848671
2.07809302158451	0.0144689840417256	0.0241465335550836	3.28793876230976	1.31455565621152
2.06016443980827	0.0165114738289401	0.0393291783585114	4.28325274001097	1.14825482443678
2.07514353589962	0.0139697003912429	0.0274760018004844	3.47033980243442	1.32621433380812
2.05960730029956	0.0140402686146706	0.0357342925700849	4.00757445837672	1.23345966058936
2.07133700402023	0.0096257207192043	0.0334206548329781	3.77292839121318	1.2718848070723
2.06450148961254	0.0075386102228584	0.038920626315408	3.1454238157891	1.40327046399223
2.07426326480157	0.0162118318616168	0.0305517939675958	3.618954346672	1.29024148212694
2.07822603023398	0.0138651584275361	0.027177272872906	4.28546364932576	1.21598562430447
2.06358333043589	0.0131694209354216	0.0328750704631132	5.28752973147121	0.960610688932432
2.06844276071078	0.0108387150351104	0.0357962974467116	4.30043796873212	1.13708670626218
2.07289465934807	0.0105642906742671	0.0379416187237451	4.80683679309401	0.987870934311058
2.0560827594781	0.0168927827772802	0.0550443466831514	4.13770010902781	1.20513319555052
2.07437105810536	0.0137475144436827	0.0332219787241085	3.32142116133489	1.39352064207503
2.07715191859687	0.0178061357600731	0.0284686990301844	3.53890784409513	1.32045287970602
2.07316094146398	0.0126619713869774	0.0290478526266537	3.51095117881184	1.30696849209622
2.06765763918369	0.0127157041893611	0.0393037408095558	3.02549565265687	1.42670329749364
2.08637506092879	0.0141503921227829	0.0230138779052557	3.11517783788366	1.39914475735416
2.07244525901204	0.0116235918935541	0.0346005643178596	4.02769742934192	1.20668211428215
2.07653660217195	0.00845592430608156	0.0322089367768841	3.78008913739932	1.24938870637388
2.07081664640541	0.00990870904146601	0.0280101315180854	3.80917410159792	1.21087040506971
2.06631436844427	0.0141619044430149	0.0321794361698232	4.03056186232912	1.19575519718594
2.06599140602702	0.0173443109798665	0.0340533715214299	3.62884492168816	1.27580859252576
2.06605574730394	0.0132279329218536	0.038855484275498	4.03534452499316	1.14317816856956
2.06843886969221	0.0136600966932173	0.0396826109771565	3.00383785743573	1.42698007542696
2.06410116707172	0.0136504008240153	0.0383537371867552	3.82282205494091	1.25210388922108
2.06250047779466	0.0129146784333524	0.0430268631574851	3.94981021391512	1.23140093971646
2.06961462243671	0.0143380854881749	0.0359234408910389	4.22899017139562	1.16792672132625
2.07458474526332	0.0160558653943451	0.0252641322622763	4.52710296131738	1.0376206830938
2.07547104283291	0.00915756419811856	0.0371686439729388	4.27330166626888	1.12156001288791
2.07074645348713	0.0133060478657124	0.0308501945706865	3.30649198235637	1.37157464676784
2.07318022123741	0.0141345717192518	0.0351715436884784	3.46657213552501	1.28202247675634
2.06364212861227	0.0149627812112814	0.0413618902879484	4.08802472590907	1.15867420358223
2.06235117220018	0.0104980913494938	0.0540097167493161	4.07193242046168	1.18061140527877
2.0729841912294	0.0140457788377832	0.0397765451544266	3.39650801626105	1.35136934776574
2.07831832999345	0.0136664936585169	0.0294341719693367	4.16460253459775	1.16905257945817
2.06185907787396	0.0137989588333778	0.0408833436575045	3.07013755208711	1.44316875075639
2.06454333341648	0.0130547837641219	0.0417815796754641	3.81488597624781	1.24329643204928
2.06431119651321	0.0121767384531963	0.0414050363942002	3.31626889360382	1.36460685610978
2.08197505703611	0.0114342222908603	0.0251758386151487	3.60838976810392	1.27703238368029
2.07052432663193	0.015253864681661	0.0381171870532586	3.73406826847678	1.3294116024032
2.07686877607889	0.0131291798223424	0.0328254030830528	4.28778167397565	1.07687716314395
2.06284829446096	0.0127579896448657	0.0354617766395849	3.65923844194055	1.3039697122524
2.07963505104866	0.0122249872831431	0.0216864649375067	3.30286627114298	1.36405910535792
